store_id,date,hour,required_courier_hours_hour,shipments_hour
FUJ-01,2026-08-07,19,2.0323200000000003,19.052999999999997
FUJ-01,2026-08-07,20,1.35488,12.701999999999998
FUJ-01,2026-08-07,21,0.67744,6.350999999999999
DXB-01,2026-08-08,8,2.0143399999999994,26.273999999999997
DXB-01,2026-08-08,9,3.357233333333333,43.79
DXB-01,2026-08-08,10,5.371573333333332,70.064
DXB-01,2026-08-08,11,6.0430199999999985,78.82199999999999
DXB-01,2026-08-08,12,5.371573333333332,70.064
DXB-01,2026-08-08,13,4.028679999999999,52.547999999999995
DXB-01,2026-08-08,14,4.700126666666666,61.306000000000004
DXB-01,2026-08-08,15,5.371573333333332,70.064
DXB-01,2026-08-08,16,6.0430199999999985,78.82199999999999
DXB-01,2026-08-08,17,6.0430199999999985,78.82199999999999
DXB-01,2026-08-08,18,6.714466666666666,87.58
DXB-01,2026-08-08,19,6.0430199999999985,78.82199999999999
DXB-01,2026-08-08,20,4.028679999999999,52.547999999999995
DXB-01,2026-08-08,21,2.0143399999999994,26.273999999999997
DXB-02,2026-08-08,8,1.7544399999999998,22.883999999999997
DXB-02,2026-08-08,9,2.9240666666666666,38.14
DXB-02,2026-08-08,10,4.678506666666666,61.024
DXB-02,2026-08-08,11,5.263319999999999,68.65199999999999
DXB-02,2026-08-08,12,4.678506666666666,61.024
DXB-02,2026-08-08,13,3.5088799999999996,45.767999999999994
DXB-02,2026-08-08,14,4.093693333333333,53.396
DXB-02,2026-08-08,15,4.678506666666666,61.024
DXB-02,2026-08-08,16,5.263319999999999,68.65199999999999
DXB-02,2026-08-08,17,5.263319999999999,68.65199999999999
DXB-02,2026-08-08,18,5.848133333333333,76.28
DXB-02,2026-08-08,19,5.263319999999999,68.65199999999999
DXB-02,2026-08-08,20,3.5088799999999996,45.767999999999994
DXB-02,2026-08-08,21,1.7544399999999998,22.883999999999997
DXB-03,2026-08-08,8,1.8534400000000002,17.376
DXB-03,2026-08-08,9,3.0890666666666675,28.960000000000004
DXB-03,2026-08-08,10,4.9425066666666675,46.336000000000006
DXB-03,2026-08-08,11,5.560320000000001,52.128
DXB-03,2026-08-08,12,4.9425066666666675,46.336000000000006
DXB-03,2026-08-08,13,3.7068800000000004,34.752
DXB-03,2026-08-08,14,4.324693333333334,40.544000000000004
DXB-03,2026-08-08,15,4.9425066666666675,46.336000000000006
DXB-03,2026-08-08,16,5.560320000000001,52.128
DXB-03,2026-08-08,17,5.560320000000001,52.128
DXB-03,2026-08-08,18,6.178133333333335,57.92000000000001
DXB-03,2026-08-08,19,5.560320000000001,52.128
DXB-03,2026-08-08,20,3.7068800000000004,34.752
DXB-03,2026-08-08,21,1.8534400000000002,17.376
DXB-04,2026-08-08,8,1.9386,12.924
DXB-04,2026-08-08,9,3.2310000000000003,21.540000000000003
DXB-04,2026-08-08,10,5.169600000000001,34.464
DXB-04,2026-08-08,11,5.8158,38.772
DXB-04,2026-08-08,12,5.169600000000001,34.464
DXB-04,2026-08-08,13,3.8772,25.848
DXB-04,2026-08-08,14,4.5234000000000005,30.156000000000002
DXB-04,2026-08-08,15,5.169600000000001,34.464
DXB-04,2026-08-08,16,5.8158,38.772
DXB-04,2026-08-08,17,5.8158,38.772
DXB-04,2026-08-08,18,6.462000000000001,43.080000000000005
DXB-04,2026-08-08,19,5.8158,38.772
DXB-04,2026-08-08,20,3.8772,25.848
DXB-04,2026-08-08,21,1.9386,12.924
AUH-01,2026-08-08,8,1.5594,20.34
AUH-01,2026-08-08,9,2.599,33.9
AUH-01,2026-08-08,10,4.158399999999999,54.24
AUH-01,2026-08-08,11,4.6781999999999995,61.019999999999996
AUH-01,2026-08-08,12,4.158399999999999,54.24
AUH-01,2026-08-08,13,3.1188,40.68
AUH-01,2026-08-08,14,3.6386000000000003,47.46000000000001
AUH-01,2026-08-08,15,4.158399999999999,54.24
AUH-01,2026-08-08,16,4.6781999999999995,61.019999999999996
AUH-01,2026-08-08,17,4.6781999999999995,61.019999999999996
AUH-01,2026-08-08,18,5.198,67.8
AUH-01,2026-08-08,19,4.6781999999999995,61.019999999999996
AUH-01,2026-08-08,20,3.1188,40.68
AUH-01,2026-08-08,21,1.5594,20.34
AUH-02,2026-08-08,8,1.58208,14.831999999999999
AUH-02,2026-08-08,9,2.6368,24.72
AUH-02,2026-08-08,10,4.2188799999999995,39.552
AUH-02,2026-08-08,11,4.746239999999999,44.495999999999995
AUH-02,2026-08-08,12,4.2188799999999995,39.552
AUH-02,2026-08-08,13,3.16416,29.663999999999998
AUH-02,2026-08-08,14,3.69152,34.608000000000004
AUH-02,2026-08-08,15,4.2188799999999995,39.552
AUH-02,2026-08-08,16,4.746239999999999,44.495999999999995
AUH-02,2026-08-08,17,4.746239999999999,44.495999999999995
AUH-02,2026-08-08,18,5.2736,49.44
AUH-02,2026-08-08,19,4.746239999999999,44.495999999999995
AUH-02,2026-08-08,20,3.16416,29.663999999999998
AUH-02,2026-08-08,21,1.58208,14.831999999999999
AUH-03,2026-08-08,8,1.6528500000000002,11.019
AUH-03,2026-08-08,9,2.7547500000000005,18.365000000000002
AUH-03,2026-08-08,10,4.4076,29.384
AUH-03,2026-08-08,11,4.958550000000001,33.057
AUH-03,2026-08-08,12,4.4076,29.384
AUH-03,2026-08-08,13,3.3057000000000003,22.038
AUH-03,2026-08-08,14,3.8566500000000006,25.711000000000002
AUH-03,2026-08-08,15,4.4076,29.384
AUH-03,2026-08-08,16,4.958550000000001,33.057
AUH-03,2026-08-08,17,4.958550000000001,33.057
AUH-03,2026-08-08,18,5.509500000000001,36.730000000000004
AUH-03,2026-08-08,19,4.958550000000001,33.057
AUH-03,2026-08-08,20,3.3057000000000003,22.038
AUH-03,2026-08-08,21,1.6528500000000002,11.019
SHJ-01,2026-08-08,8,1.76288,16.526999999999997
SHJ-01,2026-08-08,9,2.9381333333333335,27.545
SHJ-01,2026-08-08,10,4.701013333333334,44.071999999999996
SHJ-01,2026-08-08,11,5.28864,49.580999999999996
SHJ-01,2026-08-08,12,4.701013333333334,44.071999999999996
SHJ-01,2026-08-08,13,3.52576,33.053999999999995
SHJ-01,2026-08-08,14,4.113386666666667,38.563
SHJ-01,2026-08-08,15,4.701013333333334,44.071999999999996
SHJ-01,2026-08-08,16,5.28864,49.580999999999996
SHJ-01,2026-08-08,17,5.28864,49.580999999999996
SHJ-01,2026-08-08,18,5.876266666666667,55.09
SHJ-01,2026-08-08,19,5.28864,49.580999999999996
SHJ-01,2026-08-08,20,3.52576,33.053999999999995
SHJ-01,2026-08-08,21,1.76288,16.526999999999997
SHJ-02,2026-08-08,8,1.2714,12.714
SHJ-02,2026-08-08,9,2.119,21.19
SHJ-02,2026-08-08,10,3.3904,33.904
SHJ-02,2026-08-08,11,3.8142,38.142
SHJ-02,2026-08-08,12,3.3904,33.904
SHJ-02,2026-08-08,13,2.5428,25.428
SHJ-02,2026-08-08,14,2.9666000000000006,29.666000000000004
SHJ-02,2026-08-08,15,3.3904,33.904
SHJ-02,2026-08-08,16,3.8142,38.142
SHJ-02,2026-08-08,17,3.8142,38.142
SHJ-02,2026-08-08,18,4.238,42.38
SHJ-02,2026-08-08,19,3.8142,38.142
SHJ-02,2026-08-08,20,2.5428,25.428
SHJ-02,2026-08-08,21,1.2714,12.714
AAN-01,2026-08-08,8,0.8051999999999998,8.052
AAN-01,2026-08-08,9,1.3419999999999999,13.42
AAN-01,2026-08-08,10,2.1471999999999998,21.471999999999998
AAN-01,2026-08-08,11,2.4155999999999995,24.156
AAN-01,2026-08-08,12,2.1471999999999998,21.471999999999998
AAN-01,2026-08-08,13,1.6103999999999996,16.104
AAN-01,2026-08-08,14,1.8788,18.788
AAN-01,2026-08-08,15,2.1471999999999998,21.471999999999998
AAN-01,2026-08-08,16,2.4155999999999995,24.156
AAN-01,2026-08-08,17,2.4155999999999995,24.156
AAN-01,2026-08-08,18,2.6839999999999997,26.84
AAN-01,2026-08-08,19,2.4155999999999995,24.156
AAN-01,2026-08-08,20,1.6103999999999996,16.104
AAN-01,2026-08-08,21,0.8051999999999998,8.052
RAK-01,2026-08-08,8,0.7415999999999998,7.4159999999999995
RAK-01,2026-08-08,9,1.2359999999999998,12.36
RAK-01,2026-08-08,10,1.9775999999999996,19.776
RAK-01,2026-08-08,11,2.2247999999999997,22.247999999999998
RAK-01,2026-08-08,12,1.9775999999999996,19.776
RAK-01,2026-08-08,13,1.4831999999999996,14.831999999999999
RAK-01,2026-08-08,14,1.7304,17.304000000000002
RAK-01,2026-08-08,15,1.9775999999999996,19.776
RAK-01,2026-08-08,16,2.2247999999999997,22.247999999999998
RAK-01,2026-08-08,17,2.2247999999999997,22.247999999999998
RAK-01,2026-08-08,18,2.4719999999999995,24.72
RAK-01,2026-08-08,19,2.2247999999999997,22.247999999999998
RAK-01,2026-08-08,20,1.4831999999999996,14.831999999999999
RAK-01,2026-08-08,21,0.7415999999999998,7.4159999999999995
FUJ-01,2026-08-08,8,0.67808,6.357
FUJ-01,2026-08-08,9,1.1301333333333334,10.595
FUJ-01,2026-08-08,10,1.8082133333333335,16.952
FUJ-01,2026-08-08,11,2.03424,19.071
FUJ-01,2026-08-08,12,1.8082133333333335,16.952
FUJ-01,2026-08-08,13,1.35616,12.714
FUJ-01,2026-08-08,14,1.5821866666666669,14.833000000000002
FUJ-01,2026-08-08,15,1.8082133333333335,16.952
FUJ-01,2026-08-08,16,2.03424,19.071
FUJ-01,2026-08-08,17,2.03424,19.071
FUJ-01,2026-08-08,18,2.260266666666667,21.19
FUJ-01,2026-08-08,19,2.03424,19.071
FUJ-01,2026-08-08,20,1.35616,12.714
FUJ-01,2026-08-08,21,0.67808,6.357
