store_id,date,archetype,forecast_p50,engine_required_headcount,existing_permanent,existing_outsourced,effective_hours_per_head,actual_shipments,true_required_headcount,trailing_avg_shipments,baseline_required_headcount,engine_error,baseline_error,engine_abs_pct_error,baseline_abs_pct_error,engine_over_hours,engine_under_hours,baseline_over_hours,baseline_under_hours,dow,is_weekend
DXB-02,2026-05-25,urban_dense,542.75,9.050600357621072,5,3,4.597577142857143,453,7.5539787415980575,624.5714285714286,13.3598166539343,1.4966216160230141,5.805837912336243,0.1981236203090507,0.7685801232620372,11.972972928184113,-0.0,46.44670329868995,-0.0,0,False
DXB-03,2026-05-25,suburban,403.0,9.349852178870195,5,2,4.597577142857143,450,10.440281589309151,475.0,10.16042780748663,-1.090429410438956,-0.27985378182252063,0.10444444444444446,0.026805194805194804,0.0,8.723435283511648,0.0,2.238830254580165,0,False
DXB-04,2026-05-25,industrial_b2b,323.75,10.562628639183867,5,3,4.597577142857143,339,11.060173308674383,360.92857142857144,7.7203972498090145,-0.4975446694905159,-3.339776058865368,0.044985250737463275,0.301964170511326,0.0,3.980357355924127,0.0,26.718208470922946,0,False
AUH-01,2026-05-25,urban_dense,494.0,8.237672181786843,3,3,4.597577142857143,457,7.6206805406408655,564.6785714285714,12.078686019862491,0.6169916411459777,4.458005479221626,0.08096280087527347,0.5849878439920442,4.935933129167822,-0.0,35.66404383377301,-0.0,0,False
AUH-02,2026-05-25,suburban,367.5,8.526229964602473,4,2,4.597577142857143,399,9.257049675854116,417.67857142857144,8.934300993124523,-0.7308197112516428,-0.3227486827295927,0.07894736842105285,0.03486517778676755,0.0,5.846557690013142,0.0,2.5819894618367414,0,False
AUH-03,2026-05-25,industrial_b2b,276.5,9.021055810762439,5,2,4.597577142857143,327,10.668662749075288,301.64285714285717,6.452253628724217,-1.6476069383128493,-4.216409120351071,0.1544342507645259,0.3952143974854328,0.0,13.180855506502795,0.0,33.73127296280857,0,False
SHJ-01,2026-05-25,suburban,465.5,10.799891288496466,4,3,4.597577142857143,397,9.210648424346074,461.10714285714283,9.863254392666157,1.5892428641503926,0.6526059683200831,0.17254408060453397,0.07085342293546679,12.713942913203141,-0.0,5.220847746560665,-0.0,0,False
SHJ-02,2026-05-25,mixed,333.25,7.248382999244322,2,3,4.597577142857143,349,7.590954738893528,353.7857142857143,7.567608861726509,-0.3425717396492054,-0.02334587716701897,0.045128939828080084,0.003075486282035441,0.0,2.740573917193643,0.0,0.18676701733615175,0,False
AAN-01,2026-05-25,mixed,217.75,4.736190241816807,2,2,4.597577142857143,197,4.28486556894563,222.96428571428572,4.769289533995416,0.45132467287117706,0.48442396504978635,0.10532994923857875,0.11305464716574241,3.6105973829694165,-0.0,3.875391720398291,-0.0,0,False
RAK-01,2026-05-25,mixed,186.0,4.045609115857296,2,1,4.597577142857143,186,4.045609115857296,205.5,4.39572192513369,0.0,0.35011280927639366,0.0,0.08654143276078763,0.0,-0.0,2.8009024742111492,-0.0,0,False
FUJ-01,2026-05-25,suburban,180.25,4.181912792162166,2,1,4.597577142857143,192,4.454520144771905,179.46428571428572,3.838808250572957,-0.27260735260973945,-0.6157118941989483,0.06119791666666677,0.13822182282003712,0.0,2.1808588208779156,0.0,4.925695153591587,0,False
DXB-01,2026-05-26,urban_dense,662.75,11.051654328905325,5,4,4.597577142857143,667,11.12252499038831,724.0357142857143,15.487394957983195,-0.07087066148298504,4.364869967594885,0.006371814092953618,0.3924351683962814,0.0,0.5669652918638803,34.91895974075908,-0.0,1,False
DXB-02,2026-05-26,urban_dense,578.5,9.646747686566174,5,3,4.597577142857143,636,10.605586047806545,621.1071428571429,13.285714285714286,-0.958838361240371,2.6801282379077414,0.09040880503144648,0.25270911252113665,0.0,7.670706889922968,21.44102590326193,-0.0,1,False
DXB-03,2026-05-26,suburban,433.0,10.045870951490807,5,2,4.597577142857143,385,8.932240915297829,475.67857142857144,10.17494270435447,1.113630036192978,1.2427017890566407,0.1246753246753249,0.1391254222586321,8.909040289543825,-0.0,9.941614312453126,-0.0,1,False
DXB-04,2026-05-26,industrial_b2b,341.0,11.125425068607564,5,3,4.597577142857143,403,13.148229626536212,360.42857142857144,7.709702062643239,-2.022804557928648,-5.438527563892973,0.15384615384615385,0.4136319275194851,0.0,16.182436463429184,0.0,43.50822051114378,1,False
AUH-01,2026-05-26,urban_dense,532.0,8.871339272693525,3,3,4.597577142857143,572,9.53835726312161,563.6785714285714,12.05729564553094,-0.667017990428084,2.518938382409331,0.06993006993006987,0.2640851367717548,0.0,5.336143923424672,20.15150705927465,-0.0,1,False
AUH-02,2026-05-26,suburban,417.25,9.680461095864985,4,2,4.597577142857143,389,9.025043418313912,417.57142857142856,8.932009167303285,0.6554176775510729,-0.09303425101062679,0.07262210796915149,0.01030845467422779,5.2433414204085835,-0.0,0.0,0.7442740080850143,1,False
AUH-03,2026-05-26,industrial_b2b,290.0,9.461505190311417,5,2,4.597577142857143,309,10.081396909676648,304.2142857142857,6.507257448433919,-0.6198917193652314,-3.574139461242729,0.06148867313915863,0.3545281961681406,0.0,4.959133754921851,0.0,28.593115689941833,1,False
SHJ-01,2026-05-26,suburban,449.25,10.422881119993637,4,3,4.597577142857143,385,8.932240915297829,460.17857142857144,9.843391902215432,1.4906402046958078,0.9111509869176029,0.16688311688311702,0.10200698744669072,11.925121637566463,-0.0,7.289207895340823,-0.0,1,False
SHJ-02,2026-05-26,mixed,326.75,7.10700418605576,2,3,4.597577142857143,375,8.156469991647773,354.2857142857143,7.578304048892284,-1.0494658055920132,-0.578165942755489,0.12866666666666662,0.07088433395176236,0.0,8.395726444736106,0.0,4.625327542043912,1,False
AAN-01,2026-05-26,mixed,218.75,4.7579408284612015,2,2,4.597577142857143,209,4.545872608678359,220.85714285714286,4.724216959511077,0.21206821978284207,0.1783443508327176,0.04665071770334927,0.039232148849100375,1.6965457582627366,-0.0,1.4267548066617408,-0.0,1,False
RAK-01,2026-05-26,mixed,186.0,4.045609115857296,2,1,4.597577142857143,194,4.219613809012448,206.10714285714286,4.408708938120703,-0.174004693155152,0.18909512910825477,0.04123711340206174,0.04481337337184189,0.0,1.392037545241216,1.5127610328660381,-0.0,1,False
FUJ-01,2026-05-26,suburban,174.25,4.042709037638043,2,1,4.597577142857143,162,3.7585013721512937,179.60714285714286,3.8418640183346064,0.2842076654867496,0.0833626461833128,0.07561728395061743,0.022179756751185546,2.2736613238939967,-0.0,0.6669011694665024,-0.0,1,False
DXB-01,2026-05-27,urban_dense,706.75,11.78537411837622,5,4,4.597577142857143,665,11.089174090866905,723.0357142857143,15.466004583651644,0.696200027509315,4.376830492784739,0.0627819548872182,0.3946940012772923,5.56960022007452,-0.0,35.014643942277914,-0.0,2,False
DXB-02,2026-05-27,urban_dense,593.75,9.901048295416881,5,3,4.597577142857143,649,10.822366894695671,621.7142857142857,13.298701298701298,-0.9213185992787896,2.4763344040056268,0.08513097072419086,0.22881634194266173,0.0,7.3705487942303165,19.810675232045014,-0.0,2,False
DXB-03,2026-05-27,suburban,468.75,10.875293322197033,5,2,4.597577142857143,475,11.020297233159658,473.07142857142856,10.119174942704355,-0.14500391096262533,-0.9011222904553033,0.013157894736841947,0.08176932721413906,0.0,1.1600312877010026,0.0,7.208978323642427,2,False
DXB-04,2026-05-27,industrial_b2b,332.75,10.856261558883187,5,3,4.597577142857143,365,11.90844618780575,362.2857142857143,7.74942704354469,-1.0521846289225625,-4.159019144261059,0.08835616438356161,0.3492495224540625,0.0,8.4174770313805,0.0,33.27215315408847,2,False
AUH-01,2026-05-27,urban_dense,551.0,9.188172818146866,3,3,4.597577142857143,543,9.054769220061248,565.4285714285714,12.094728800611154,0.13340359808561786,3.0399595805499064,0.014732965009208208,0.33573021097155514,1.0672287846849429,-0.0,24.31967664439925,-0.0,2,False
AUH-02,2026-05-27,suburban,389.25,9.030843574752415,4,2,4.597577142857143,414,9.60505906216442,415.85714285714283,8.895339954163482,-0.5742154874120047,-0.7097191080009377,0.05978260869565231,0.07389013471001067,0.0,4.593723899296037,0.0,5.677752864007502,2,False
AUH-03,2026-05-27,industrial_b2b,281.0,9.167872270612097,5,2,4.597577142857143,283,9.23312403054528,305.39285714285717,6.532467532467533,-0.065251759933183,-2.7006564980777474,0.007067137809187366,0.29249650379907816,0.0,0.522014079465464,0.0,21.60525198462198,2,False
SHJ-01,2026-05-27,suburban,402.5,9.338251865993184,4,3,4.597577142857143,530,12.296331649630778,456.9642857142857,9.774637127578304,-2.9580797836375936,-2.5216945220524742,0.24056603773584911,0.20507697693142435,0.0,23.66463826910075,0.0,20.173556176419794,2,False
SHJ-02,2026-05-27,mixed,342.5,7.449575925704967,2,3,4.597577142857143,292,6.351171300163067,356.5357142857143,7.626432391138273,1.0984046255419004,1.2752610909752065,0.17294520547945208,0.20079148092611895,8.787237004335203,-0.0,10.202088727801652,-0.0,2,False
AAN-01,2026-05-27,mixed,227.25,4.9428208149385515,2,2,4.597577142857143,239,5.198390208010181,220.85714285714286,4.724216959511077,-0.25556939307162985,-0.47417324849910436,0.04916317991631791,0.09121540121564027,0.0,2.0445551445730388,0.0,3.793385987992835,2,False
RAK-01,2026-05-27,mixed,181.5,3.9477314759575224,2,1,4.597577142857143,222,4.828630235055482,206.78571428571428,4.423223834988541,-0.8808987590979598,-0.4054064000669415,0.18243243243243248,0.08395888281602562,0.0,7.047190072783678,0.0,3.243251200535532,2,False
FUJ-01,2026-05-27,suburban,156.0,3.6192976176271725,2,1,4.597577142857143,157,3.6424982433811923,179.21428571428572,3.833460656990069,-0.02320062575401982,0.19096241360887678,0.0063694267515922165,0.052426219822034464,0.0,0.18560500603215857,1.5276993088710142,-0.0,2,False
DXB-01,2026-05-28,urban_dense,691.5,11.53107350952551,5,4,4.597577142857143,843,14.057404148271882,719.1071428571429,15.381970970206265,-2.526330638746371,1.3245668219343827,0.17971530249110326,0.09422556312412883,0.0,20.21064510997097,10.596534575475062,-0.0,3,False
DXB-02,2026-05-28,urban_dense,572.0,9.53835726312161,5,3,4.597577142857143,666,11.105849540627608,623.7142857142857,13.3414820473644,-1.5674922775059983,2.235632506736792,0.1411411411411411,0.20130225054448678,0.0,12.539938220047986,17.885060053894335,-0.0,3,False
DXB-03,2026-05-28,suburban,501.75,11.640913972079703,5,2,4.597577142857143,505,11.71631600578027,474.10714285714283,10.141329258976317,-0.0754020337005663,-1.574986746803953,0.006435643564356454,0.13442678961773732,0.0,0.6032162696045305,0.0,12.599893974431623,3,False
DXB-04,2026-05-28,industrial_b2b,381.0,12.430460267271208,5,3,4.597577142857143,346,11.28855446844052,364.4642857142857,7.796027501909855,1.1419057988306882,-3.492526966530665,0.10115606936416183,0.3093865539910131,9.135246390645506,-0.0,0.0,27.94021573224532,3,False
AUH-01,2026-05-28,urban_dense,528.5,8.812975198531067,3,3,4.597577142857143,533,8.888014722454226,566.25,12.11229946524064,-0.07503952392315938,3.2242847427864145,0.008442776735459647,0.36276770949093345,0.0,0.600316191385275,25.794277942291316,-0.0,3,False
AUH-02,2026-05-28,suburban,392.5,9.106245608452982,4,2,4.597577142857143,389,9.025043418313912,418.7857142857143,8.957983193277311,0.08120219013907004,-0.06706022503660058,0.00899742930591247,0.007430460101778546,0.6496175211125603,-0.0,0.0,0.5364818002928047,3,False
AUH-03,2026-05-28,industrial_b2b,287.0,9.363627550411644,5,2,4.597577142857143,305,9.950893389810284,306.07142857142856,6.54698242933537,-0.5872658393986399,-3.4039109604749145,0.059016393442622966,0.3420708902338879,0.0,4.698126715189119,0.0,27.231287683799316,3,False
SHJ-01,2026-05-28,suburban,393.75,9.135246390645507,4,3,4.597577142857143,497,11.530710999748107,460.17857142857144,9.843391902215432,-2.3954646091026,-1.6873190975326757,0.20774647887323944,0.14633261535819742,0.0,19.1637168728208,0.0,13.498552780261406,3,False
SHJ-02,2026-05-28,mixed,339.0,7.373448872449587,2,3,4.597577142857143,345,7.503952392315952,353.7142857142857,7.566080977845684,-0.1305035198663651,0.06212858552973177,0.017391304347826184,0.00827944825360985,0.0,1.0440281589309208,0.4970286842378542,-0.0,3,False
AAN-01,2026-05-28,mixed,208.0,4.524122022033965,2,2,4.597577142857143,197,4.28486556894563,220.0,4.705882352941177,0.23925645308833499,0.42101678399554654,0.05583756345177672,0.0982567077592461,1.9140516247066799,-0.0,3.3681342719643723,-0.0,3,False
RAK-01,2026-05-28,mixed,202.0,4.393618502167601,2,1,4.597577142857143,213,4.632874955255936,208.17857142857142,4.453017570664629,-0.23925645308833499,-0.1798573845913065,0.05164319248826297,0.03882198123807781,0.0,1.9140516247066799,0.0,1.438859076730452,3,False
FUJ-01,2026-05-28,suburban,157.75,3.659898712696708,2,1,4.597577142857143,184,4.268915138739742,178.14285714285714,3.810542398777693,-0.6090164260430342,-0.4583727399620492,0.14266304347826095,0.107374526095023,0.0,4.8721314083442735,0.0,3.6669819196963935,3,False
DXB-01,2026-05-29,urban_dense,817.5,13.632180179373977,5,4,4.597577142857143,878,14.641044889896458,724.1785714285714,15.490450725744843,-1.0088647105224808,0.8494058358483851,0.06890660592255145,0.05801538361750028,0.0,8.070917684179847,6.795246686787081,-0.0,4,True
DXB-02,2026-05-29,urban_dense,756.0,12.6066400190908,5,3,4.597577142857143,771,12.856771765501332,626.4285714285714,13.399541634835753,-0.25013174641053126,0.5427698693344212,0.0194552529182879,0.04221665276744194,0.0,2.00105397128425,4.342158954675369,-0.0,4,True
DXB-03,2026-05-29,suburban,550.75,12.7777446340267,5,2,4.597577142857143,535,12.41233477840088,475.2857142857143,10.166539343009932,0.3654098556258205,-2.2457954353909475,0.029439252336448618,0.18093255422814825,2.923278845006564,-0.0,0.0,17.96636348312758,4,True
DXB-04,2026-05-29,industrial_b2b,406.25,13.254263736427633,5,3,4.597577142857143,374,12.202079107505071,364.67857142857144,7.800611153552331,1.0521846289225625,-4.40146795395274,0.08622994652406413,0.360714589306797,8.4174770313805,-0.0,0.0,35.21174363162192,4,True
AUH-01,2026-05-29,urban_dense,649.0,10.822366894695671,3,3,4.597577142857143,592,9.871866258335652,566.1071428571429,12.109243697478993,0.9505006363600188,2.2373774391433408,0.0962837837837836,0.2266417899709828,7.60400509088015,-0.0,17.899019513146726,-0.0,4,True
AUH-02,2026-05-29,suburban,473.25,10.979696138090125,4,2,4.597577142857143,399,9.257049675854116,419.35714285714283,8.970206264323911,1.7226464622360087,-0.28684341153020476,0.1860902255639096,0.030986482904850426,13.78117169788807,-0.0,0.0,2.294747292241638,4,True
AUH-03,2026-05-29,industrial_b2b,335.75,10.95413919878296,5,2,4.597577142857143,355,11.58218738813984,307.9642857142857,6.587471352177235,-0.6280481893568801,-4.994716035962605,0.054225352112676185,0.4312411696150931,0.0,5.024385514855041,0.0,39.95772828770084,4,True
SHJ-01,2026-05-29,suburban,550.0,12.760344164711183,4,3,4.597577142857143,518,12.017924140582535,464.64285714285717,9.938884644766999,0.7424200241286485,-2.079039495815536,0.06177606177606158,0.17299489258672926,5.939360193029188,-0.0,0.0,16.63231596652429,4,True
SHJ-02,2026-05-29,mixed,399.75,8.694797011096528,2,3,4.597577142857143,385,8.373975858091715,353.4642857142857,7.560733384262797,0.32082115300481284,-0.8132424738289181,0.03831168831168836,0.09711545478640084,2.5665692240385027,-0.0,0.0,6.505939790631345,4,True
AAN-01,2026-05-29,mixed,251.75,5.4757101877262055,2,2,4.597577142857143,186,4.045609115857296,219.71428571428572,4.6997708174178765,1.4301010718689096,0.6541617015605805,0.35349462365591394,0.1616967143455624,11.440808574951276,-0.0,5.233293612484644,-0.0,4,True
RAK-01,2026-05-29,mixed,250.25,5.443084307759614,2,1,4.597577142857143,208,4.524122022033965,209.25,4.475935828877005,0.918962285725649,-0.048186193156960044,0.20312499999999997,0.010650949050948981,7.351698285805192,-0.0,0.0,0.38548954525568035,4,True
FUJ-01,2026-05-29,suburban,210.25,4.877931564782776,2,1,4.597577142857143,221,5.127338291638495,178.78571428571428,3.824293353705118,-0.2494067268557183,-1.3030449379333766,0.04864253393665152,0.2541367204224348,0.0,1.9952538148457464,0.0,10.424359503467013,4,True
DXB-01,2026-05-30,urban_dense,795.5,13.265320284638532,5,4,4.597577142857143,780,13.006850813347649,724.5,15.497326203208557,0.2584694712908835,2.490475389860908,0.019871794871794926,0.19147412587412616,2.067755770327068,-0.0,19.923803118887264,-0.0,5,True
DXB-02,2026-05-30,urban_dense,719.5,11.997986102825172,5,3,4.597577142857143,746,12.43988552148378,628.3571428571429,13.440794499618029,-0.4418994186586076,1.00090897813425,0.03552278820375347,0.08045966149814421,0.0,3.535195349268861,8.007271825074,-0.0,5,True
DXB-03,2026-05-30,suburban,530.5,12.307931962507789,5,2,4.597577142857143,480,11.136300361929761,476.39285714285717,10.19022154316272,1.1716316005780278,-0.9460788187670417,0.10520833333333342,0.08495449907235618,9.373052804624223,-0.0,0.0,7.568630550136334,5,True
DXB-04,2026-05-30,industrial_b2b,402.5,13.131916686552916,5,3,4.597577142857143,461,15.040530664598496,362.2142857142857,7.7478991596638656,-1.9086139780455795,-7.29263150493463,0.12689804772234275,0.48486530612244894,0.0,15.268911824364636,0.0,58.34105203947704,5,True
AUH-01,2026-05-30,urban_dense,634.25,10.576404010725316,3,3,4.597577142857143,634,10.57223514828514,561.6428571428571,12.013750954927424,0.004168862440176113,1.4415158066422844,0.00039432176656156953,0.13634920018555435,0.033350899521408905,-0.0,11.532126453138275,-0.0,5,True
AUH-02,2026-05-30,suburban,505.0,11.71631600578027,4,2,4.597577142857143,481,11.159500987683781,416.5357142857143,8.909854851031321,0.5568150180964881,-2.2496461366524603,0.049896049896049906,0.20159020901878044,4.454520144771905,-0.0,0.0,17.997169093219682,5,True
AUH-03,2026-05-30,industrial_b2b,358.75,11.704534438014555,5,2,4.597577142857143,421,13.735495465934852,307.42857142857144,6.576012223071047,-2.0309610279202968,-7.159483242863804,0.14786223277909746,0.5212395330492378,0.0,16.247688223362374,0.0,57.275865942910436,5,True
SHJ-01,2026-05-30,suburban,541.75,12.568939002240517,4,3,4.597577142857143,593,13.75797107213406,462.89285714285717,9.901451489686785,-1.1890320698935426,-3.856519582447275,0.086424957841484,0.2803116507679263,0.0,9.51225655914834,0.0,30.8521566595782,5,True
SHJ-02,2026-05-30,mixed,382.25,8.314161744819632,2,3,4.597577142857143,390,8.482728791313685,351.7857142857143,7.524828113063407,-0.16856704649405252,-0.9579006782502777,0.019871794871794697,0.11292364778079056,0.0,1.3485363719524202,0.0,7.6632054260022215,5,True
AAN-01,2026-05-30,mixed,233.75,5.084199628127113,2,2,4.597577142857143,241,5.24189138129897,217.0,4.641711229946524,-0.15769175317185713,-0.6001801513524461,0.03008298755186725,0.11449686910599778,0.0,1.261534025374857,0.0,4.8014412108195685,5,True
RAK-01,2026-05-30,mixed,222.75,4.844943175038777,2,1,4.597577142857143,227,4.937383168277452,208.07142857142858,4.450725744843393,-0.09243999323867502,-0.4866574234340595,0.018722466960352475,0.09856586107410495,0.0,0.7395199459094002,0.0,3.893259387472476,5,True
FUJ-01,2026-05-30,suburban,203.25,4.715527184504634,2,1,4.597577142857143,210,4.87213140834427,179.35714285714286,3.836516424751719,-0.15660422383963635,-1.0356149835925508,0.03214285714285696,0.21255891863238782,0.0,1.2528337907170908,0.0,8.284919868740406,5,True
DXB-01,2026-05-31,urban_dense,711.5,11.864582504739554,5,4,4.597577142857143,697,11.622788483209373,726.25,15.53475935828877,0.2417940215301808,3.9119708750793976,0.020803443328550948,0.33657765352357116,1.9343521722414465,-0.0,31.29576700063518,-0.0,6,False
DXB-02,2026-05-31,urban_dense,609.5,10.16368662914794,5,3,4.597577142857143,591,9.85519080857495,628.1785714285714,13.436974789915967,0.30849582057298974,3.581783981341017,0.03130287648054152,0.36344136312657954,2.467966564583918,-0.0,28.654271850728136,-0.0,6,False
DXB-03,2026-05-31,suburban,437.25,10.144473610945392,5,2,4.597577142857143,527,12.226729772368717,476.7142857142857,10.197097020626433,-2.0822561614233255,-2.029632751742284,0.170303605313093,0.1659996409120832,0.0,16.658049291386604,0.0,16.23706201393827,6,False
DXB-04,2026-05-31,industrial_b2b,339.25,11.06832977866603,5,3,4.597577142857143,343,11.190676828540747,365.42857142857144,7.8166539343009935,-0.12234704987471723,-3.3740228942397534,0.01093294460641405,0.30150302309102806,0.0,0.9787763989977378,0.0,26.992183153918027,6,False
AUH-01,2026-05-31,urban_dense,564.0,9.404953665035992,3,3,4.597577142857143,658,10.972445942541992,559.2142857142857,11.961802902979372,-1.567492277506,0.9893569604373802,0.14285714285714296,0.09016740347760377,0.0,12.539938220048,7.914855683499042,-0.0,6,False
AUH-02,2026-05-31,suburban,379.0,8.793037160773705,4,2,4.597577142857143,400,9.280250301608133,416.10714285714283,8.90068754774637,-0.48721314083442735,-0.3795627538617623,0.05250000000000004,0.04090005565862696,0.0,3.897705126675419,0.0,3.0365020308940984,6,False
AUH-03,2026-05-31,industrial_b2b,282.5,9.216811090561984,5,2,4.597577142857143,343,11.190676828540747,308.67857142857144,6.6027501909854855,-1.9738657379787625,-4.587926637555261,0.17638483965014587,0.40997758293351794,0.0,15.7909259038301,0.0,36.70341310044209,6,False
SHJ-01,2026-05-31,suburban,425.0,9.860265945458643,4,3,4.597577142857143,457,10.602685969587293,466.2857142857143,9.974025974025974,-0.7424200241286503,-0.6286599955613195,0.07002188183807435,0.05929252241974963,0.0,5.939360193029202,0.0,5.029279964490556,6,False
SHJ-02,2026-05-31,mixed,353.0,7.677957085471104,2,3,4.597577142857143,370,8.047717058425803,353.14285714285717,7.553857906799084,-0.3697599729546992,-0.4938591516267197,0.04594594594594596,0.06136636614350883,0.0,2.9580797836375936,0.0,3.9508732130137574,6,False
AAN-01,2026-05-31,mixed,203.5,4.426244382134192,2,2,4.597577142857143,202,4.393618502167601,216.92857142857142,4.640183346065699,0.0326258799665915,0.2465648438980983,0.007425742574257517,0.05611885596722952,0.261007039732732,-0.0,1.9725187511847864,-0.0,6,False
RAK-01,2026-05-31,mixed,210.0,4.567623195322754,2,1,4.597577142857143,183,3.980357355924114,207.92857142857142,4.447669977081741,0.5872658393986399,0.4673126211576273,0.1475409836065574,0.11740468992365938,4.698126715189119,-0.0,3.7385009692610183,-0.0,6,False
FUJ-01,2026-05-31,suburban,174.5,4.048509194076549,2,1,4.597577142857143,177,4.106510758461599,179.78571428571428,3.845683728036669,-0.058001564385050663,-0.2608270304249305,0.014124293785310691,0.06351548693437314,0.0,0.4640125150804053,0.0,2.086616243399444,6,False
DXB-01,2026-06-01,urban_dense,682.75,11.385163324119368,5,4,4.597577142857143,767,12.790069966458521,724.0714285714286,15.488158899923606,-1.404906642339153,2.698088933465085,0.10984354628422424,0.21095185097037952,0.0,11.239253138713224,21.58471146772068,-0.0,0,False
DXB-02,2026-06-01,urban_dense,518.5,8.646220700924047,5,3,4.597577142857143,616,10.272077052592504,628.5714285714286,13.445378151260504,-1.6258563516684568,3.1733010986680004,0.15827922077922082,0.30892497032692245,0.0,13.006850813347654,25.386408789344003,-0.0,0,False
DXB-03,2026-06-01,suburban,407.75,9.460055151201793,5,2,4.597577142857143,412,9.55865781065638,478.7857142857143,10.241405653170359,-0.09860265945458657,0.6827478425139795,0.010315533980582539,0.07142716645351865,0.0,0.7888212756366926,5.461982740111836,-0.0,0,False
DXB-04,2026-06-01,industrial_b2b,320.25,10.448438059300798,5,3,4.597577142857143,304,9.918267509843693,366.67857142857144,7.843391902215432,0.5301705494571056,-2.074875607628261,0.05345394736842109,0.20919738306805966,4.241364395656845,-0.0,0.0,16.59900486102609,0,False
AUH-01,2026-06-01,urban_dense,487.0,8.12094403346193,3,3,4.597577142857143,475,7.920838636333505,562.9285714285714,12.041252864782276,0.200105397128425,4.120414228448771,0.025263157894736796,0.5201992386952702,1.6008431770274,-0.0,32.96331382759017,-0.0,0,False
AUH-02,2026-06-01,suburban,366.75,8.508829495286959,4,2,4.597577142857143,334,7.749009001842792,416.5,8.909090909090908,0.7598204934441668,1.1600819072481166,0.09805389221556897,0.14970713119216114,6.078563947553334,-0.0,9.280655257984932,-0.0,0,False
AUH-03,2026-06-01,industrial_b2b,294.5,9.608321650161077,5,2,4.597577142857143,298,9.722512230044147,311.32142857142856,6.6592818945760115,-0.11419057988307024,-3.063230335468136,0.011744966442953165,0.3150657220057029,0.0,0.9135246390645619,0.0,24.505842683745087,0,False
SHJ-01,2026-06-01,suburban,459.0,10.649087221095336,4,3,4.597577142857143,488,11.321905367961923,467.4642857142857,9.999236058059587,-0.6728181468665877,-1.322669309902336,0.059426229508196544,0.11682391496091724,0.0,5.382545174932702,0.0,10.581354479218689,0,False
SHJ-02,2026-06-01,mixed,336.75,7.324510052499701,2,3,4.597577142857143,340,7.395199459093981,354.67857142857144,7.586707410236822,-0.07068940659428069,0.19150795114284058,0.009558823529411764,0.0258962523191096,0.0,0.5655152527542455,1.5320636091427247,-0.0,0,False
AAN-01,2026-06-01,mixed,203.0,4.415369088811995,2,2,4.597577142857143,172,3.741100902835779,216.78571428571428,4.637127578304049,0.6742681859762163,0.8960266754682698,0.18023255813953498,0.2395088234025112,5.39414548780973,-0.0,7.168213403746158,-0.0,0,False
RAK-01,2026-06-01,mixed,190.25,4.13804910909597,2,1,4.597577142857143,195,4.241364395656842,206.42857142857142,4.415584415584416,-0.10331528656087219,0.1742200199275734,0.02435897435897445,0.0410764093049809,0.0,0.8265222924869775,1.3937601594205873,-0.0,0,False
FUJ-01,2026-06-01,suburban,181.25,4.205113417916185,2,1,4.597577142857143,168,3.8977051266754166,180.21428571428572,3.8548510313216195,0.3074082912407685,-0.04285409535379703,0.07886904761904738,0.01099469917837264,2.459266329926148,-0.0,0.0,0.3428327628303762,0,False
DXB-01,2026-06-02,urban_dense,655.75,10.934926180580412,5,4,4.597577142857143,838,13.97402689946837,727.3928571428571,15.559205500381971,-3.0391007188879584,1.5851786009136006,0.21748210023866338,0.11343749459748839,0.0,24.312805751103667,12.681428807308805,-0.0,1,False
DXB-02,2026-06-02,urban_dense,582.75,9.717618348049157,5,3,4.597577142857143,533,8.888014722454226,633.1785714285714,13.543926661573721,0.8296036255949311,4.655911939119495,0.09333958724202637,0.5238416096855731,6.6368290047594485,-0.0,37.24729551295596,-0.0,1,False
DXB-03,2026-06-02,suburban,414.75,9.622459531479935,5,2,4.597577142857143,450,10.440281589309151,478.5357142857143,10.23605805958747,-0.8178220578292166,-0.20422352972168056,0.07833333333333331,0.01956111317254177,0.0,6.542576462633733,0.0,1.6337882377734445,1,False
DXB-04,2026-06-02,industrial_b2b,354.0,11.549561508173248,5,3,4.597577142857143,400,13.05035198663644,365.7142857142857,7.822765469824294,-1.5007904784631911,-5.227586516812146,0.11500000000000005,0.40057053803339515,0.0,12.006323827705529,0.0,41.820692134497165,1,False
AUH-01,2026-06-02,urban_dense,544.25,9.075613532262125,3,3,4.597577142857143,568,9.4716554640788,562.0357142857143,12.022154316271964,-0.3960419318166757,2.5504988521931633,0.04181338028169019,0.2692769877310166,0.0,3.1683354545334055,20.403990817545306,-0.0,1,False
AUH-02,2026-06-02,suburban,405.25,9.402053586816741,4,2,4.597577142857143,418,9.697861565180501,412.82142857142856,8.830404889228419,-0.2958079783637597,-0.8674566759520825,0.03050239234449765,0.08944824280299335,0.0,2.3664638269100777,0.0,6.93965340761666,1,False
AUH-03,2026-06-02,industrial_b2b,298.25,9.730668700035794,5,2,4.597577142857143,299,9.755138110010739,311.82142857142856,6.669977081741787,-0.02446940997494451,-3.085161028268952,0.0025083612040134994,0.31626010759426915,0.0,0.1957552797995561,0.0,24.681288226151615,1,False
SHJ-01,2026-06-02,suburban,426.75,9.900867040528178,4,3,4.597577142857143,457,10.602685969587293,467.64285714285717,10.003055767761651,-0.7018189290591152,-0.5996302018256419,0.06619256017505472,0.056554556415762854,0.0,5.614551432472922,0.0,4.797041614605135,1,False
